0.20098179868463928 0.4733949243164103 0.375867753090385
0.1981637862199379 0.12959285710558222 0.5726142460505038
0.644094145153788 0.011435047176049706 0.6750192894825966
0.3129211455609884 0.4197599838058632 0.23947598524664193
0.06194725463035511 0.7126427258312382 0.629239987444488
0.27867047252428856 0.9206575358410123 0.752517450294064
0.5622924397263426 0.338822143611767 0.2760307061911167
0.2618362228727795 0.12556809016058235 0.23233786568486947
0.4088294272131996 0.4234809193481177 0.45779174585829674
0.02036094565877755 0.4882144112215637 0.6163967878681732
0.8060606924928193 0.5356599130834143 0.7582393097678735
0.6118864450894914 0.3371187397481685 0.6155559082594433
0.9761088716685273 0.71921534735228 0.863128686707051
0.4728967375927652 0.7462740096820271 0.33636933357382515
0.29837979279076376 0.00906420973389832 0.37197620996490965
0.5034073815458588 0.031531224673703395 0.030226135010524624
0.8546428473642982 0.4787032773465668 0.29740631146793217
0.26652222649205204 0.7115744324137676 0.062472357829237435
0.06301658407107891 0.8135988236143863 0.35365285424997595
0.3773302276450411 0.9044085677600759 0.1168845194257121
